Ann‚e faits;Date faits;Cat‚gorie;Langue;RŠglement;Infractions;Lieu
2017;25/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Souverain, 53 1160 AUDERGHEM
2017;25/06/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Souverain, 53 1160 AUDERGHEM
2017;26/06/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;44 + 51 bis;L‚on Vande Woesteynestraat, 4 , 1160 AUDERGHEM
2017;26/06/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Herdersstaflaan , 1160 AUDERGHEM
2017;26/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Daniel Boonlaan, 117 , 1160 OUDERGEM
2017;26/06/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.2.1ø;Daniel Boonlaan, 117 , 1160 OUDERGEM
2017;26/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Grand Forestier, 36 , 1160 AUDERGHEM
2017;26/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Avenue G‚n‚ral Merjay, 40 , 1160 AUDERGHEM
2017;26/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Rue Emile Idiers, 21 , 1160 AUDERGHEM
2017;26/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Rue du Moulin … Papier, 55 , 1160 AUDERGHEM
2017;26/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Avenue Guillaume Poels, 24 , 1160 AUDERGHEM
2017;26/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de la Houlette,  1160 AUDERGHEM
2017;26/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Rue Emile Idiers, 19 1160 AUDERGHEM
2017;26/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de la Houlette, 1160 AUDERGHEM
2017;27/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Rue Th‚odore Baron, 26 , 1160 AUDERGHEM
2017;27/06/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Li‚vin Verstraetenstraat, t1 , 1160 OUDERGEM
2017;27/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4 + 24.al.1.4ø;Avenue de Beaulieu, 6 , 1160 AUDERGHEM
2017;27/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Rue Th‚odore Baron, f26 , 1160 AUDERGHEM
2017;27/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Louis Clesse, 22 1160 AUDERGHEM
2017;27/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Ginette Javaux, F 28 1160 AUDERGHEM
2017;27/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Ginette Javaux, F 28 1160 AUDERGHEM
2017;28/06/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;14;Putdaal, Bulle … verre , 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue de Beaulieu nø6-8 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Avenue G. E. Lebon, 150 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Avenue G. E. Lebon, 150 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Jules-Emile Raymond, 14 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Valduc, 280 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Valduc, 280 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue Isidore Geyskens, 34 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue Isidore Geyskens, 34 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Louis Berlaimont,  1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Louis Berlaimont,  1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Avenue Henri de BrouckŠre, 72 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Avenue Henri de BrouckŠre, 72 1160 AUDERGHEM
2017;28/06/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Lammerendries,  1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Place Edouard Pinoy, 22 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Place Edouard Pinoy, 22 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Gustave Demey, 33 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Gustave Demey, 33 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue de la Vignette, 166 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue de la Vignette, 166 1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue de Beaulieu, 8/6/2017 1160 AUDERGHEM
2017;28/06/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Charles Dierickxlaan,  1160 AUDERGHEM
2017;28/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue de Beaulieu, F6-8 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Place Communale d'Auderghem, 21 , 1160 AUDERGHEM
2017;29/06/2017;;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø + 77.5;Place Thomas Balis, F6 , 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1745 , 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue des Paons, 13 , 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1260 , 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1258 , 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de l'Eglise St-Julien, 1 , 1160 AUDERGHEM
2017;29/06/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;St-Juliaanskerklaan, 1 , 1160 OUDERGEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Ginette Javauxlaan, 16 , 1160 OUDERGEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1026 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Avenue Paul Verheyleweghen, 19 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Avenue Tedesco, 24 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Avenue Tedesco, 24 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Rue Emile Idiers, 12 1160 AUDERGHEM
2017;29/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Rue Emile Idiers, 12 1160 AUDERGHEM
2017;29/06/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;F. E. Van Elderenlaan, 7 1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Rue Gustave Jean Leclercq, 10 , 1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;Code de la route;77.5;Avenue Tedesco, F20 , 1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Edouard Henrard, 8 , 1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre, 1646 , 1160 AUDERGHEM
2017;30/06/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;F‚lix Govaertplein,  , 1160 OUDERGEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Waverse steenweg, 1646 , 1160 OUDERGEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue du Kouter, 9 , 1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Avenue Charles Brassine,  1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre, 1341 1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1 + 24.al.1.4ø;Chauss‚e de Wavre, 1341 1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;30/06/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;1/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;All‚e des Colzas, 80 1160 AUDERGHEM
2017;1/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;All‚e des Colzas, 80 1160 AUDERGHEM
2017;1/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Place Edouard Pinoy, 8 1160 AUDERGHEM
2017;1/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Place Edouard Pinoy, 11 1160 AUDERGHEM
2017;1/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Place Edouard Pinoy, 11 1160 AUDERGHEM
2017;2/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;105;Lammerendries 15 1160 AUDERGHEM
2017;2/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Pr‚ des Agneaux, 97 1160 AUDERGHEM
2017;2/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Pr‚ des Agneaux, 97 1160 AUDERGHEM
2017;2/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Pr‚ des Agneaux, 85 1160 AUDERGHEM
2017;2/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Pr‚ des Agneaux, 85 1160 AUDERGHEM
2017;2/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Pr‚ des Agneaux, 15 1160 AUDERGHEM
2017;2/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Pr‚ des Agneaux, 15 1160 AUDERGHEM
2017;2/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Lammerendries, 15 1160 AUDERGHEM
2017;2/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Hugo Van der Goes, 73 1160 AUDERGHEM
2017;2/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Hugo Van der Goes, 73 1160 AUDERGHEM
2017;2/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue F.-B. Verboven, 1 1160 AUDERGHEM
2017;3/07/2017;;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Josse Smetslaan op het kruispunt met Driebruggenstraat
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 258 , 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1745 , 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 843 , 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Emile Idiers, F1 , 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Rue de la Vignette, 242 , 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Gustave Demey, 141 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Gustave Demey, 141 1160 AUDERGHEM
2017;3/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Sloordelle, 10 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Edouard Henrard, 2 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Edouard Henrard, 2 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 26 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 26 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 26 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Jules-Emile Raymond, 8 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue Jules-Emile Raymond, 8 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue de l'AmblŠve, 47 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue de l'AmblŠve, 47 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue de l'AmblŠve, 47 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue de l'AmblŠve, 47 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Place de l'Amiti‚, F 8 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue du Houyoux,  1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue du Houyoux,  1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue des Trois Ponts, 24 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue des Trois Ponts, 24 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Josse Smetslaan,  1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Valduc, 47 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Valduc, 47 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Henri de BrouckŠre, 66 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Henri de BrouckŠre, 66 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue du Villageois, F 1 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue du Villageois, F 1 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Daniel Boon, 1 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Rue du Villageois, 71 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue de la SabliŠre, F 2 1160 AUDERGHEM
2017;3/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1408 1160 AUDERGHEM
2017;4/07/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;11;Avenue Roger Hainaut, 6 , 1160 AUDERGHEM
2017;4/07/2017;;N‚erlandais;AUDERGHEM-RGP;105;Jules Cockxstraat 9 (parking Delta , 1160 AUDERGHEM
2017;4/07/2017;;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx 9, 1160 AUDERGHEM
2017;4/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.4;Hermannn-Debroux (sous le viaduc) , 1160 AUDERGHEM
2017;4/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;sous le viaduc Hermann-Debroux , 1160 AUDERGHEM
2017;4/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.4;Avenue Hermann-Debroux (sous le viaduc)  nn, 1160 AUDERGHEM
2017;4/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø + 77.5;Thomas Balisplein, F6 , 1160 OUDERGEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 170 , 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Chauss‚e de Wavre, 846 , 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Square J.B. De Greef, PLACE , 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Avenue des Volontaires, 85 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Valduc, f352 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Valduc, f352 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Rue J.B. Vannypen, 71 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Rue J.B. Vannypen, 71 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Avenue des Volontaires, 85 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Chauss‚e de Wavre, F 1945 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Chauss‚e de Wavre, F 1945 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Avenue Herrmann-Debroux, 50 1160 AUDERGHEM
2017;4/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Herrmann-Debrouxlaan, 50 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Herrmann-Debroux, 50 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Herrmann-Debrouxlaan, 48 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Avenue Herrmann-Debroux, 48 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Avenue Herrmann-Debroux, 48 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Herrmann-Debrouxlaan, 48 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Herrmann-Debroux, 48 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Herrmann-Debrouxlaan, 48 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Herrmann-Debroux, 48 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Herrmann-Debroux, 46 1160 AUDERGHEM
2017;4/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Herrmann-Debrouxlaan, 46 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Herrmann-Debroux, 46 1160 AUDERGHEM
2017;4/07/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Herrmann-Debrouxlaan, 46 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Herrmann-Debroux, 44 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Herrmann-Debroux, 44 1160 AUDERGHEM
2017;4/07/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Herrmann-Debroux, 44 1160 AUDERGHEM
